,location,country_code,latitude,longitude,confirmed,dead,recovered,updated
254,"New London County, Connecticut",us,41.5185189,-72.0468164,876,66.0,,2020-05-19 19:45:20.115934+00:00
255,"Montrose County, Colorado",us,38.468304,-108.1428669,136,11.0,,2020-05-19 19:45:20.115934+00:00
256,"San Miguel County, Colorado",us,37.9781237,-108.1428669,22,0.0,,2020-05-19 19:45:20.115934+00:00
257,"Otero County, Colorado",us,37.9397663,-103.6362715,11,1.0,,2020-05-19 19:45:20.115934+00:00
258,Murshidabad,in,24.1759039,88.2801785,5,1.0,0.0,2020-05-17 06:03:48.996161+00:00
259,Heping district,cn,39.116949,117.21451,6,0.0,6.0,2020-05-19 19:48:18.919922+00:00
260,"Phillips County, Colorado",us,40.53713339999999,-102.3463875,10,0.0,,2020-05-19 19:45:20.115934+00:00
261,"Rio Blanco County, Colorado",us,39.9814297,-108.2377519,1,0.0,,2020-05-19 19:45:20.115934+00:00
262,Carmópolis de Minas,br,-20.540812,-44.6386557,5,0.0,,2020-05-19 19:47:50.514773+00:00
263,"Calhoun County, Florida",us,30.3475302,-85.1894045,41,1.0,,2020-05-19 19:45:20.115934+00:00
264,"Ouray County, Colorado",us,38.2016133,-107.763621,7,1.0,,2020-05-19 19:45:20.115934+00:00
265,Carnaubais,br,-5.342201,-36.8338191,2,0.0,,2020-05-19 19:47:50.533919+00:00
266,"Routt County, Colorado",us,40.4771623,-107.1011931,60,6.0,,2020-05-19 19:45:20.115934+00:00
267,"Summit County, Colorado",us,39.5911871,-106.0640179,186,1.0,,2020-05-19 19:45:20.115934+00:00
268,"Citrus County, Florida",us,28.8848842,-82.5185837,112,12.0,,2020-05-19 19:45:20.115934+00:00
269,"Fulton County, Pennsylvania",us,39.9048759,-78.1564432,11,1.0,,2020-05-19 19:45:20.115934+00:00
270,Nankai district,cn,39.138202,117.150738,6,0.0,6.0,2020-05-19 19:48:18.919922+00:00
271,Pedro Canário,br,-18.2963839,-39.9570654,5,0.0,,2020-05-19 19:48:04.630165+00:00
272,Rostock,de,54.0924406,12.0991466,164,5.0,,2020-05-18 00:00:00+00:00
273,Ananindeua,br,-1.3650671,-48.3746372,1449,118.0,,2020-05-19 19:47:42.647275+00:00
274,Encruzilhada do Sul,br,-30.5454936,-52.5257016,4,1.0,,2020-05-19 19:47:53.332497+00:00
275,Itamonte,br,-22.2864029,-44.86844869999999,3,0.0,,2020-05-19 19:47:57.074731+00:00
276,Rio de Janeiro,br,-22.9068467,-43.1728965,13443,1960.0,,2020-05-19 19:48:08.057435+00:00
277,Tianmen,cn,29.046809,110.482084,496,15.0,481.0,2020-05-19 19:48:18.919922+00:00
278,Itanhandu,br,-22.2947551,-44.9371417,9,0.0,,2020-05-19 19:47:57.082042+00:00
279,Ouriçangas,br,-12.0141706,-38.6280749,1,0.0,,2020-05-19 19:48:03.146115+00:00
280,"Middlesex County, Connecticut",us,41.46985050000001,-72.4731529,936,131.0,,2020-05-19 19:45:20.115934+00:00
281,Bordj Bou Arréridj,dz,36.0704188,4.7564046,215,215.0,28.0,2020-05-19 19:46:52.787336+00:00
282,"Park County, Colorado",us,39.0897928,-105.5943388,16,0.0,,2020-05-19 19:45:20.115934+00:00
283,"Pitkin County, Colorado",us,39.159101,-106.8178377,57,2.0,,2020-05-19 19:45:20.115934+00:00
284,"Tuscaloosa County, Alabama",us,33.3227653,-87.460397,368,8.0,,2020-05-19 19:45:20.115934+00:00
285,"San Joaquin County, California",us,37.9175935,-121.1710389,699,32.0,,2020-05-19 19:45:20.115934+00:00
286,"Morgan County, Colorado",us,40.2989226,-103.7289167,565,32.0,,2020-05-19 19:45:20.115934+00:00
287,"Prowers County, Colorado",us,37.84337560000001,-102.2547919,10,0.0,,2020-05-19 19:45:20.115934+00:00
288,"Pueblo County, Colorado",us,38.2528534,-104.4723301,217,14.0,,2020-05-19 19:45:20.115934+00:00
289,"Rio Grande County, Colorado",us,37.5749508,-106.4405872,8,0.0,,2020-05-19 19:45:20.115934+00:00
290,"New Haven County, Connecticut",us,41.3266911,-72.8042797,10338,830.0,,2020-05-19 19:45:20.115934+00:00
291,"Windham County, Connecticut",us,41.8275622,-72.0468164,322,14.0,,2020-05-19 19:45:20.115934+00:00
292,Bursa,tr,40.1885281,29.0609636,135,,,2020-05-11 18:20:31.762722+00:00
293,"Charlotte County, Florida",us,26.8946009,-81.909826,389,41.0,,2020-05-19 19:45:20.115934+00:00
294,"Lyon County, Iowa",us,43.3954333,-96.15269850000001,19,0.0,,2020-05-19 19:45:20.115934+00:00
295,"Clay County, Florida",us,29.9943564,-81.77870209999999,320,25.0,,2020-05-19 19:45:20.115934+00:00
296,"Pontotoc County, Mississippi",us,34.2382446,-89.0179332,25,2.0,,2020-05-19 19:45:20.115934+00:00
297,"Prentiss County, Mississippi",us,34.6324369,-88.5178518,36,3.0,,2020-05-19 19:45:20.115934+00:00
298,Quixaba,br,-4.5697227,-37.6566228,4,2.0,,2020-05-19 19:48:07.355879+00:00
299,"Collier County, Florida",us,26.069985,-81.42789839999999,1006,37.0,,2020-05-19 19:45:20.115934+00:00
300,Cambé,br,-23.2780418,-51.2810444,17,1.0,,2020-05-19 19:47:49.228087+00:00
301,Presidente Juscelino,br,-18.6389297,-44.0604301,1,1.0,,2020-05-19 19:48:06.165219+00:00
302,"Liberty County, Florida",us,30.1507777,-84.8567932,199,0.0,,2020-05-19 19:45:20.115934+00:00
303,"Schuyler County, Missouri",us,40.4857709,-92.49999179999999,1,0.0,,2020-05-19 19:45:20.115934+00:00
304,"Sumter County, Florida",us,28.6747526,-82.08429009999999,252,16.0,,2020-05-19 19:45:20.115934+00:00
305,"Suwannee County, Florida",us,30.24850959999999,-82.99316069999999,160,18.0,,2020-05-19 19:45:20.115934+00:00
306,"Calhoun County, Alabama",us,33.7701576,-85.80766,133,3.0,,2020-05-19 19:45:20.115934+00:00
307,Changde,cn,29.031654,111.698784,82,0.0,82.0,2020-05-19 19:48:18.919922+00:00
308,Jijel,dz,36.81673869999999,5.749093299999999,53,53.0,5.0,2020-05-19 19:46:52.677400+00:00
309,"Delaware County, Pennsylvania",us,39.907793,-75.3878525,5689,436.0,,2020-05-19 19:45:20.115934+00:00
310,Hilvarenbeek,nl,51.4856827,5.138406199999999,9,,,2020-05-19 19:46:56.169497+00:00
311,"Upson County, Georgia",us,32.9047684,-84.3121264,261,31.0,,2020-05-19 19:45:20.115934+00:00
312,Quixeramobim,br,-5.2915408,-39.4035876,136,4.0,,2020-05-19 19:48:07.386330+00:00
313,"Sharkey County, Mississippi",us,32.9860902,-90.8294002,6,0.0,,2020-05-19 19:45:20.115934+00:00
314,"Colbert County, Alabama",us,34.7117567,-87.89424509999999,93,2.0,,2020-05-19 19:45:20.115934+00:00
315,Texas,cn,30.047992,-94.33574329999999,37,2.0,35.0,2020-05-19 19:48:18.919922+00:00
316,Kalimpong,in,27.0593562,88.46945350000001,7,1.0,6.0,2020-05-17 06:03:48.996161+00:00
317,Algiers,dz,36.7724841,3.0551159,829,829.0,122.0,2020-05-19 19:46:52.663015+00:00
318,"Talladega County, Alabama",us,33.4231716,-86.1344697,81,2.0,,2020-05-19 19:45:20.115934+00:00
319,Cariré,br,-3.9489642,-40.4763889,15,0.0,,2020-05-19 19:47:50.412808+00:00
320,Jussari,br,-15.1880343,-39.4941705,1,0.0,,2020-05-19 19:47:58.763433+00:00
321,Lindóia do Sul,br,-27.0515862,-52.0831281,48,0.0,,2020-05-19 19:47:59.302834+00:00
322,Linhares,br,-19.4021415,-40.0670118,79,1.0,,2020-05-19 19:47:59.317648+00:00
323,"Gilchrist County, Florida",us,29.6871128,-82.82097399999999,7,0.0,,2020-05-19 19:45:20.115934+00:00
324,"Calvert County, Maryland",us,38.49495030000001,-76.5025742,246,13.0,,2020-05-18 19:45:24.591927+00:00
325,Maracanã,br,-22.9121089,-43.2301558,38,2.0,,2020-05-19 19:47:59.922381+00:00
326,Camanducaia,br,-22.753817,-46.1419896,14,0.0,,2020-05-19 19:47:49.127160+00:00
327,"Searcy County, Arkansas",us,35.9721,-92.6983868,6,0.0,,2020-05-19 19:45:20.115934+00:00
328,Roseira,br,-22.9007966,-45.3089952,1,0.0,,2020-05-19 19:48:08.209256+00:00
329,Maracanaú,br,-3.8674127,-38.6261113,526,62.0,,2020-05-19 19:47:59.914704+00:00
330,São Rafael,br,-5.8019756,-36.8834071,7,1.0,,2020-05-19 19:48:11.899420+00:00
331,Zibo,cn,36.813546,118.055019,30,1.0,29.0,2020-05-19 19:48:18.919922+00:00
332,"Glades County, Florida",us,26.984415,-81.0754657,10,1.0,,2020-05-19 19:45:20.115934+00:00
333,São Raimundo Nonato,br,-9.0104992,-42.6920906,36,0.0,,2020-05-19 19:48:11.906580+00:00
334,"Hamilton County, Florida",us,30.47559579999999,-82.95015579999999,147,0.0,,2020-05-19 19:45:20.115934+00:00
335,Enshi,cn,30.272156,109.488172,252,7.0,245.0,2020-05-19 19:48:18.919922+00:00
336,Daxinganling,cn,52.335262,124.711526,3,0.0,3.0,2020-05-19 19:48:18.919922+00:00
337,Ji'an,cn,27.087637,114.964696,22,0.0,22.0,2020-05-19 19:48:18.919922+00:00
338,Changzhou,cn,31.811226,119.974061,51,0.0,51.0,2020-05-19 19:48:18.919922+00:00
339,"Seminole County, Florida",us,28.7131688,-81.20781640000001,435,12.0,,2020-05-19 19:45:20.115934+00:00
340,"Manatee County, Florida",us,27.4799195,-82.34518899999999,867,81.0,,2020-05-19 19:45:20.115934+00:00
341,"Moffat County, Colorado",us,40.6138379,-108.2377519,6,0.0,,2020-05-19 19:45:20.115934+00:00
342,Razavi Khorasan,ir,35.1020253,59.1041758,858,,,2020-05-19 19:48:40.923855+00:00
343,"Marion County, Florida",us,29.2787765,-82.12783999999999,223,5.0,,2020-05-19 19:45:20.115934+00:00
344,"Nassau County, Florida",us,30.5927334,-81.8224362,66,1.0,,2020-05-19 19:45:20.115934+00:00
345,Northern Territory,au,-19.4914108,132.5509603,29,0.0,27.0,2020-05-19 19:48:49.497669+00:00
346,"Saline County, Arkansas",us,34.5708215,-92.539603,82,1.0,,2020-05-19 19:45:20.115934+00:00
347,"Gulf County, Florida",us,29.8001623,-85.35496499999999,1,0.0,,2020-05-19 19:45:20.115934+00:00
348,"Sarasota County, Florida",us,27.1995986,-82.34518899999999,518,58.0,,2020-05-19 19:45:20.115934+00:00
349,Quindío,co,4.4610191,-75.667356,81,2.0,60.0,2020-05-19 19:48:16.711200+00:00
350,"Walker County, Alabama",us,33.8563605,-87.30161319999999,139,0.0,,2020-05-19 19:45:20.115934+00:00
351,"Monroe County, Florida",us,24.5557001,-81.78259849999999,99,3.0,,2020-05-19 19:45:20.115934+00:00
352,Maracaçumé,br,-2.040009,-45.964614,20,0.0,,2020-05-19 19:47:59.929962+00:00
353,"Franklin County, Pennsylvania",us,39.8923855,-77.6536125,631,25.0,,2020-05-19 19:45:20.115934+00:00
354,"Dodge County, Georgia",us,32.1287268,-83.2077645,44,2.0,,2020-05-19 19:45:20.115934+00:00
355,Schiedam,nl,51.91695989999999,4.398818599999999,55,,,2020-05-19 19:46:57.043402+00:00
356,"Baker County, Georgia",us,31.2816037,-84.4802606,33,2.0,,2020-05-19 19:45:20.115934+00:00
357,Salgado de São Félix,br,-7.3555209,-35.4401442,4,0.0,,2020-05-19 19:48:08.357721+00:00
358,Aragoiânia,br,-16.909152,-49.44809919999999,2,0.0,,2020-05-19 19:47:43.224237+00:00
359,Ipameri,br,-17.722004,-48.1585601,1,0.0,,2020-05-19 19:47:56.476505+00:00
360,Santa Maria da Boa Vista,br,-8.7996918,-39.8270656,2,0.0,,2020-05-19 19:48:09.072858+00:00
361,"Bibb County, Georgia",us,32.7865735,-83.7199136,397,17.0,,2020-05-19 19:45:20.115934+00:00
362,"Butts County, Georgia",us,33.2691443,-83.9532571,199,16.0,,2020-05-19 19:45:20.115934+00:00
363,Sobradinho,br,-15.6580179,-47.7925346,2,0.0,,2020-05-19 19:48:10.410615+00:00
364,Vitória do Mearim,br,-3.4604085,-44.8722032,43,0.0,,2020-05-19 19:48:14.430508+00:00
365,"Berrien County, Georgia",us,31.3118535,-83.2077645,22,0.0,,2020-05-19 19:45:20.115934+00:00
366,"Catoosa County, Georgia",us,34.8981727,-85.14793639999999,71,0.0,,2020-05-19 19:45:20.115934+00:00
367,"Clarke County, Georgia",us,33.9519347,-83.357567,200,13.0,,2020-05-19 19:45:20.115934+00:00
368,"Clayton County, Georgia",us,33.5571944,-84.375233,1009,38.0,,2020-05-19 19:45:20.115934+00:00
369,"Antrim County, Michigan",us,44.9730441,-85.1769095,11,1.0,,2020-05-19 19:45:20.115934+00:00
370,"Arenac County, Michigan",us,43.9973355,-83.67739279999999,31,1.0,,2020-05-19 19:45:20.115934+00:00
371,"Berrien County, Michigan",us,42.0320742,-86.7416374,528,30.0,,2020-05-19 19:45:20.115934+00:00
372,"Atkinson County, Georgia",us,31.2932161,-82.8640623,22,2.0,,2020-05-19 19:45:20.115934+00:00
373,"Hall County, Nebraska",us,40.8817333,-98.5721016,1433,39.0,,2020-05-19 19:45:20.115934+00:00
374,"Jackson County, North Carolina",us,35.3265409,-83.12200740000002,24,1.0,,2020-05-19 19:45:20.115934+00:00
375,"Barnes County, North Dakota",us,46.926176,-98.12223379999999,4,0.0,,2020-05-19 19:45:20.115934+00:00
376,Castile and León,es,41.83568210000001,-4.397635699999999,18512,1953.0,8716.0,2020-05-19 19:47:38.977752+00:00
377,Araguanã,br,-6.7901188,-48.6106488,32,0.0,,2020-05-19 19:47:43.248993+00:00
378,Borebi,br,-22.569845,-48.9725204,2,0.0,,2020-05-19 19:47:46.438452+00:00
379,Botelhos,br,-21.6425236,-46.3938591,4,0.0,,2020-05-19 19:47:46.448947+00:00
380,Morro da Garça,br,-18.5434594,-44.6020131,1,1.0,,2020-05-19 19:48:01.266895+00:00
381,Rurópolis,br,-4.093660499999999,-54.911215,1,0.0,,2020-05-19 19:48:08.263981+00:00
382,Mulungu,br,-4.3033215,-38.9954814,6,0.0,,2020-05-19 19:48:01.376192+00:00
383,São Desidério,br,-12.3576313,-44.9772871,4,0.0,,2020-05-19 19:48:10.726534+00:00
384,"Bibb County, Alabama",us,32.9562798,-87.14228949999999,50,1.0,,2020-05-19 19:45:20.115934+00:00
385,Vitória do Jari,br,-0.9263732,-52.42398559999999,48,1.0,,2020-05-19 19:48:14.423153+00:00
386,"Chilton County, Alabama",us,32.944392,-86.6611083,79,1.0,,2020-05-19 19:45:20.115934+00:00
387,"Appling County, Georgia",us,31.712238,-82.25832969999999,112,11.0,,2020-05-19 19:45:20.115934+00:00
388,Thadiq,sa,25.2794256,45.870706,15,0.0,0.0,2020-05-19 19:48:39.497916+00:00
389,"Bacon County, Georgia",us,31.5412085,-82.4319405,65,2.0,,2020-05-19 19:45:20.115934+00:00
390,"Baldwin County, Georgia",us,33.0338083,-83.2934086,290,14.0,,2020-05-19 19:45:20.115934+00:00
391,"Banks County, Georgia",us,34.378542,-83.46435509999999,43,0.0,,2020-05-19 19:45:20.115934+00:00
392,Tasmania,au,-41.4545196,145.9706647,228,13.0,195.0,2020-05-19 19:48:49.497669+00:00
393,Tathleeth,sa,19.5342205,43.5029884,1,0.0,0.0,2020-05-10 16:49:37.538170+00:00
394,"Barrow County, Georgia",us,34.0142667,-83.6986568,263,8.0,,2020-05-19 19:45:20.115934+00:00
395,"Bulloch County, Georgia",us,32.3595678,-81.77870209999999,45,2.0,,2020-05-19 19:45:20.115934+00:00
396,"Chattooga County, Georgia",us,34.4632661,-85.31362179999999,15,2.0,,2020-05-19 19:45:20.115934+00:00
397,"Bartow County, Georgia",us,34.2660473,-84.8150781,396,35.0,,2020-05-19 19:45:20.115934+00:00
398,"Clinch County, Georgia",us,30.9716985,-82.82097399999999,42,1.0,,2020-05-19 19:45:20.115934+00:00
399,"Branch County, Michigan",us,41.8913835,-85.02334599999999,95,2.0,,2020-05-19 19:45:20.115934+00:00
400,"Bowman County, North Dakota",us,46.0945462,-103.556038,1,0.0,,2020-05-19 19:45:20.115934+00:00
401,"Dallas County, Arkansas",us,34.0346533,-92.6983868,1,0.0,,2020-05-19 19:45:20.115934+00:00
402,"Burke County, Georgia",us,33.088805,-81.9534815,116,4.0,,2020-05-19 19:45:20.115934+00:00
403,Conquista D'Oeste,br,-14.5587835,-59.5725012,2,0.0,,2020-05-19 19:47:51.732241+00:00
404,Campo Largo,br,-25.4596855,-49.5273149,30,2.0,,2020-05-19 19:47:49.537404+00:00
405,Al Khafji,sa,28.4256618,48.4887224,11,0.0,16.0,2020-05-19 19:48:39.073283+00:00
406,Santa Cruz da Esperança,br,-21.2918668,-47.4288793,2,0.0,,2020-05-19 19:48:08.681573+00:00
407,Machadinho D'Oeste,br,-9.4200293,-62.0099694,2,0.0,,2020-05-19 19:47:59.553066+00:00
408,"Hennepin County, Minnesota",us,45.0208911,-93.5094574,5409,467.0,,2020-05-19 19:45:20.115934+00:00
409,"McLean County, Illinois",us,40.5478429,-88.86469799999999,186,6.0,,2020-05-19 19:45:20.115934+00:00
410,"Chariton County, Missouri",us,39.5301517,-93.0175712,6,0.0,,2020-05-18 19:45:24.591927+00:00
411,"Charles County, Maryland",us,38.5221781,-77.10249019999999,869,62.0,,2020-05-18 19:45:24.591927+00:00
412,"Sierra County, New Mexico",us,33.13459600000001,-107.1011931,1,0.0,,2020-05-19 19:45:20.115934+00:00
413,São Sebastião da Grama,br,-21.7099531,-46.821526,6,1.0,,2020-05-19 19:48:11.958486+00:00
414,Shaoyang,cn,27.23895,111.467674,102,1.0,101.0,2020-05-19 19:48:18.919922+00:00
415,Maracás,br,-13.5307334,-40.5533995,3,0.0,,2020-05-19 19:47:59.937811+00:00
416,"Lamar County, Alabama",us,33.6923649,-88.0900762,15,0.0,,2020-05-19 19:45:20.115934+00:00
417,Caquetá,co,0.869892,-73.8419063,21,1.0,2.0,2020-05-19 19:48:16.711200+00:00
418,"Jefferson County, Florida",us,30.4311978,-83.8897057,28,2.0,,2020-05-19 19:45:20.115934+00:00
419,"Effingham County, Georgia",us,32.378148,-81.38393260000001,45,1.0,,2020-05-19 19:45:20.115934+00:00
420,"Fannin County, Georgia",us,34.8580405,-84.2278796,38,1.0,,2020-05-19 19:45:20.115934+00:00
421,"Brown County, Kansas",us,39.770047,-95.4777811,5,0.0,,2020-05-19 19:45:20.115934+00:00
422,"Cibola County, New Mexico",us,35.0947557,-107.8583868,105,4.0,,2020-05-18 19:45:24.591927+00:00
423,"Craig County, Oklahoma",us,36.7571907,-95.1432068,14,0.0,,2020-05-19 19:45:20.115934+00:00
424,Macaíba,br,-5.8579697,-35.3536252,39,3.0,,2020-05-19 19:47:59.530714+00:00
425,"Socorro County, New Mexico",us,33.8837087,-106.7234639,49,4.0,,2020-05-19 19:45:20.115934+00:00
426,"Curry County, Oregon",us,42.54405029999999,-124.2781762,4,0.0,,2020-05-19 19:45:20.115934+00:00
427,"Lake County, Florida",us,28.702847,-81.77870209999999,254,14.0,,2020-05-19 19:45:20.115934+00:00
428,"Runnels County, Texas",us,31.8714508,-99.99122539999999,2,0.0,,2020-05-19 19:45:20.115934+00:00
429,"Starr County, Texas",us,26.6215167,-98.7481167,17,0.0,,2020-05-19 19:45:20.115934+00:00
430,Maragogi,br,-9.010362599999999,-35.2208449,19,2.0,,2020-05-19 19:47:59.945623+00:00
431,Rancharia,br,-22.2308034,-50.8959841,4,1.0,,2020-05-19 19:48:07.418050+00:00
432,Rancho Queimado,br,-27.6735003,-49.0124253,2,0.0,,2020-05-19 19:48:07.425520+00:00
433,Hengyang,cn,26.893368,112.572018,48,0.0,48.0,2020-05-19 19:48:18.919922+00:00
434,"Henry County, Georgia",us,33.4347963,-84.14351359999999,628,19.0,,2020-05-19 19:45:20.115934+00:00
435,"Long County, Georgia",us,31.7755541,-81.8224362,6,0.0,,2020-05-19 19:45:20.115934+00:00
436,Guaraci,br,-20.4999964,-48.9442224,1,0.0,,2020-05-19 19:47:55.447402+00:00
437,São Joaquim do Monte,br,-8.430767,-35.8109449,9,1.0,,2020-05-19 19:48:11.048928+00:00
438,"Macon County, Illinois",us,39.8949055,-89.0179332,169,17.0,,2020-05-19 19:45:20.115934+00:00
439,"Butler County, Kentucky",us,37.2086395,-86.7013894,217,6.0,,2020-05-19 19:45:20.115934+00:00
440,São Jorge,br,-14.1770378,-47.813581,9,0.0,,2020-05-19 19:48:11.055952+00:00
441,Hawtat Sudayr,sa,25.3556843,45.3787374,4,0.0,1.0,2020-05-19 19:48:39.109412+00:00
442,Gers,fr,43.6366479,0.4502368,110,23.0,79.0,2020-05-19 19:47:00.201180+00:00
443,"Pipestone County, Minnesota",us,43.9973355,-96.3226072,10,0.0,,2020-05-19 19:45:20.115934+00:00
444,"Sherman County, Texas",us,36.2643429,-101.9804613,23,0.0,,2020-05-19 19:45:20.115934+00:00
445,"Petersburg city, Virginia",us,37.2279279,-77.40192669999999,60,2.0,,2020-05-19 19:45:20.115934+00:00
446,"Franklin County, Florida",us,29.7817695,-84.8567932,2,0.0,,2020-05-19 19:45:20.115934+00:00
447,Baotou,cn,40.65797800000001,109.840313,11,0.0,11.0,2020-05-19 19:48:18.919922+00:00
448,Sidi Bel Abbes,dz,35.2022249,-0.6298922,76,76.0,11.0,2020-05-19 19:46:52.704904+00:00
449,"Lincoln County, Georgia",us,33.7875101,-82.4319405,13,1.0,,2020-05-19 19:45:20.115934+00:00
450,Campo Novo de Rondônia,br,-10.5701854,-63.618905,1,1.0,,2020-05-19 19:47:49.584919+00:00
451,Campo Novo do Parecis,br,-13.6546364,-57.8942723,3,0.0,,2020-05-19 19:47:49.594180+00:00
452,Najran,sa,17.5656036,44.2289441,29,0.0,23.0,2020-05-19 19:48:38.232357+00:00
453,"Sebastian County, Arkansas",us,35.2260397,-94.315422,16,0.0,,2020-05-19 19:45:20.115934+00:00
454,"Shawano County, Wisconsin",us,44.7683909,-88.7108964,33,0.0,,2020-05-19 19:45:20.115934+00:00
455,Prainha,br,-1.8016239,-53.4805211,5,0.0,,2020-05-19 19:48:06.082615+00:00
456,"Gadsden County, Florida",us,30.5562947,-84.6479124,240,1.0,,2020-05-19 19:45:20.115934+00:00
457,São Simão,br,-18.9948053,-50.5465642,1,0.0,,2020-05-19 19:48:12.040936+00:00
458,Viamão,br,-30.0722165,-51.0969571,33,1.0,,2020-05-19 19:48:14.183350+00:00
459,Lauro de Freitas,br,-12.8820575,-38.3148204,193,6.0,,2020-05-19 19:47:59.171269+00:00
460,Videira,br,-27.0052075,-51.15439500000001,9,0.0,,2020-05-19 19:48:14.244885+00:00
461,Visconde do Rio Branco,br,-21.013792,-42.8376099,2,0.0,,2020-05-19 19:48:14.355718+00:00
462,Huaihua,cn,27.569517,110.001922,40,0.0,40.0,2020-05-19 19:48:18.919922+00:00
463,Ta'if,sa,21.2840782,40.42481919999999,147,0.0,16.0,2020-05-19 19:48:38.224622+00:00
464,Thrissur,in,10.5276416,76.2144349,24,0.0,13.0,2020-05-19 19:48:45.753182+00:00
465,"Cleburne County, Arkansas",us,35.4605769,-92.0665197,72,4.0,,2020-05-19 19:45:20.115934+00:00
466,"Lafayette County, Missouri",us,39.0031288,-93.9878427,68,1.0,,2020-05-19 19:45:20.115934+00:00
467,"Ware County, Georgia",us,31.134411,-82.4752757,174,13.0,,2020-05-19 19:45:20.115934+00:00
468,"Logan County, Illinois",us,40.061338,-89.3226954,10,0.0,,2020-05-19 19:45:20.115934+00:00
469,"Butler County, Kansas",us,37.8649441,-96.83509989999999,23,0.0,,2020-05-19 19:45:20.115934+00:00
470,"Taliaferro County, Georgia",us,33.56978780000001,-82.8855961,1,0.0,,2020-05-19 19:45:20.115934+00:00
471,"Madison County, Missouri",us,37.5528602,-90.37483540000001,3,0.0,,2020-05-19 19:45:20.115934+00:00
472,"Johnson County, Missouri",us,38.6744747,-93.8248241,72,0.0,,2020-05-19 19:45:20.115934+00:00
473,"Lawrence County, Missouri",us,37.1500679,-93.8248241,7,0.0,,2020-05-19 19:45:20.115934+00:00
474,"Park County, Montana",us,45.4788485,-110.6082522,8,0.0,,2020-05-19 19:45:20.115934+00:00
475,Montes Claros,br,-16.7286406,-43.8582139,40,2.0,,2020-05-19 19:48:01.140734+00:00
476,"Lorain County, Ohio",us,41.4116881,-82.12783999999999,605,57.0,,2020-05-19 19:45:20.115934+00:00
